"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0106","វិទ្យាល័យ ឧត្ដរមានជ័យ","13","2","0","157","","","","13","19","2","7","213","4","217"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0107","វិទ្យាល័យ ឧត្ដរមានជ័យ","24","5","7","279","","","","43","19","1","14","392","5","397"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0154","វិទ្យាល័យ ឧត្ដរមានជ័យ","16","2","0","271","","","","22","31","2","5","349","9","358"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0108","សាលាបឋមសិក្សា ភ្នៀត","18","5","4","250","","","","21","29","1","17","345","5","350"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0109","សាលាបឋមសិក្សា ភ្នៀត","36","3","5","175","","","","16","23","0","12","270","2","272"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0110","សាលាបឋមសិក្សា (ក៥)","34","0","3","213","","","","21","20","1","27","319","6","325"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0111","សាលាបឋមសិក្សា (ក៥)","47","0","5","210","","","","20","38","0","26","346","5","351"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0112","សាលាបឋមសិក្សាអំពិល","7","0","2","166","","","","9","16","0","15","215","3","218"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0113","បឋមសិក្សា អភិវឌ្ឍន","27","3","5","142","","","","52","19","1","22","271","13","284"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0114","សាលាអភិវឌ្ឍន","23","5","2","211","","","","26","19","0","27","313","10","323"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0115","បឋមសិក្សា អូរឫស្ស","19","0","0","124","","","","5","13","0","34","195","1","196"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0149","បឋមសិក្សា អូរឫស្ស","15","5","3","90","","","","8","9","0","54","184","5","189"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ត្រពាំងប្រាសាទ","Trapeang Prasat","បាក់អន្លូង","Bak Anlung","0116","បឋមសិក្សា បាក់អន្លូង","13","5","4","211","","","","7","47","6","29","322","1","323"
"ឧត្ដរមានជ័យ","Oddar Meanchey","ត្រពាំងប្រាសាទ","Trapeang Prasat","បាក់អន្លូង","Bak Anlung","0117","ផ្ទះប្រជាជន អេង ល","4","3","2","192","","","","2","16","0","7","226","7","233"
